n,collision_rate,pattern,height,avg_depth,balance_height,balance_size
400000,0,descending,47,22,0.453488,0.447368
400000,0,descending,44,22,0.47619,0.471338
400000,0,descending,47,24,0.465909,0.464516
400000,0,descending,42,21,0.493976,0.493671
400000,0,descending,47,24,0.426829,0.425806
400000,0,descending,43,22,0.488095,0.526667
400000,0,descending,42,22,0.5,0.481013
400000,0,descending,47,23,0.546512,0.56875
400000,0,descending,44,22,0.536585,0.537975
400000,0,descending,46,23,0.445783,0.445122
400000,0,descending,45,23,0.523256,0.637795
400000,0,descending,47,23,0.54023,0.496815
400000,0,descending,46,22,0.528736,0.522581
400000,0,descending,43,22,0.530864,0.503356
400000,0,descending,49,23,0.473118,0.44
400000,0,descending,43,21,0.518072,0.518519
400000,0,descending,46,23,0.554217,0.52
400000,0,descending,46,23,0.534884,0.547771
400000,0,descending,46,22,0.554217,0.526316
400000,0,descending,47,22,0.546512,0.539877
400000,0,descending,46,24,0.445783,0.41791
400000,0,descending,45,22,0.476744,0.47205
400000,0,descending,46,22,0.477273,0.496933
400000,0,descending,44,22,0.482353,0.484848
400000,0,descending,49,22,0.550562,0.549708
400000,0,descending,45,23,0.535714,0.562914
400000,0,descending,44,22,0.482353,0.493671
400000,0,descending,47,24,0.5875,0.615942
400000,0,descending,42,22,0.493976,0.503185
400000,0,descending,43,22,0.488095,0.484848
400000,0,descending,52,23,0.463918,0.474286
400000,0,descending,45,23,0.482759,0.487654
400000,0,descending,45,22,0.523256,0.521212
400000,0,descending,46,22,0.477273,0.47561
400000,0,descending,47,22,0.54023,0.496732
400000,0,descending,48,22,0.533333,0.528302
400000,0,descending,44,22,0.488372,0.493902
400000,0,descending,46,23,0.425,0.442177
400000,0,descending,43,22,0.481928,0.458065
400000,0,descending,45,23,0.5,0.459119
400000,0,descending,48,22,0.533333,0.5125
400000,0,descending,50,23,0.581395,0.5625
400000,0,descending,42,22,0.512195,0.518987
400000,0.01,descending,107,49,0.703947,0.656566
400000,0.01,descending,119,51,0.730061,0.663677
400000,0.01,descending,101,47,0.711268,0.663366
400000,0.01,descending,113,49,0.693252,0.633028
400000,0.01,descending,112,52,0.717949,0.658654
400000,0.01,descending,106,52,0.701987,0.651515
400000,0.01,descending,121,53,0.720238,0.666667
400000,0.01,descending,114,47,0.708075,0.627193
400000,0.01,descending,110,52,0.709677,0.639024
400000,0.01,descending,102,47,0.689189,0.637931
400000,0.01,descending,108,47,0.705882,0.63981
400000,0.01,descending,107,52,0.699346,0.663415
400000,0.01,descending,106,49,0.6625,0.616505
400000,0.01,descending,109,46,0.721854,0.663415
400000,0.01,descending,97,45,0.659864,0.641304
400000,0.01,descending,107,46,0.703947,0.665116
400000,0.01,descending,95,47,0.678571,0.603352
400000,0.01,descending,85,40,0.620438,0.568047
400000,0.01,descending,109,54,0.703226,0.671429
400000,0.01,descending,108,52,0.710526,0.692708
400000,0.01,descending,97,43,0.673611,0.620192
400000,0.01,descending,108,50,0.72973,0.66
400000,0.01,descending,111,52,0.707006,0.695
400000,0.01,descending,113,55,0.724359,0.64532
400000,0.01,descending,114,51,0.726115,0.679612
400000,0.01,descending,98,45,0.705036,0.688172
400000,0.01,descending,98,49,0.680556,0.642105
400000,0.01,descending,103,46,0.70068,0.626263
400000,0.01,descending,118,54,0.732919,0.685185
400000,0.01,descending,109,51,0.668712,0.655963
400000,0.01,descending,99,46,0.630573,0.587379
400000,0.01,descending,97,43,0.683099,0.629442
400000,0.01,descending,98,45,0.695035,0.633166
400000,0.01,descending,90,42,0.642857,0.595855
400000,0.01,descending,100,40,0.657895,0.628571
400000,0.01,descending,106,48,0.731034,0.650485
400000,0.01,descending,104,45,0.717241,0.607843
400000,0.01,descending,98,45,0.690141,0.643216
400000,0.01,descending,108,51,0.72,0.630332
400000,0.01,descending,117,54,0.722222,0.663594
400000,0.01,descending,101,49,0.691781,0.714286
400000,0.01,descending,102,46,0.68,0.643216
400000,0.01,descending,112,45,0.658824,0.612335
400000,0.01,descending,109,53,0.712418,0.705882
400000,0.01,descending,99,44,0.678082,0.652406
400000,0.01,descending,106,47,0.688312,0.626794
400000,0.01,descending,119,54,0.716867,0.656522
400000,0.01,descending,97,43,0.687943,0.657609
400000,0.01,descending,89,40,0.659259,0.592784
400000,0.01,descending,97,45,0.664384,0.656566
400000,0.1,descending,47,23,0.546512,0.528662
400000,0.1,descending,47,24,0.552941,0.536913
400000,0.1,descending,46,23,0.541176,0.52795
400000,0.1,descending,45,24,0.529412,0.483221
400000,0.1,descending,46,23,0.528736,0.510067
400000,0.1,descending,49,24,0.510417,0.512346
400000,0.1,descending,45,22,0.517241,0.51497
400000,0.1,descending,47,23,0.552941,0.550633
400000,0.1,descending,43,23,0.52439,0.489933
400000,0.1,descending,47,24,0.505376,0.493333
400000,0.1,descending,49,23,0.556818,0.54375
400000,0.1,descending,46,23,0.554217,0.52027
400000,0.1,descending,47,23,0.51087,0.54902
400000,0.1,descending,48,23,0.551724,0.540881
400000,0.1,descending,53,25,0.546392,0.548387
400000,0.1,descending,45,23,0.535714,0.503401
400000,0.1,descending,42,22,0.506024,0.51875
400000,0.1,descending,50,23,0.549451,0.552632
400000,0.1,descending,44,22,0.5,0.529032
400000,0.1,descending,46,23,0.522727,0.490446
400000,0.1,descending,46,23,0.534884,0.509677
400000,0.1,descending,46,22,0.522727,0.522013
400000,0.1,descending,44,23,0.505747,0.46
400000,0.1,descending,46,23,0.541176,0.516779
400000,0.1,descending,50,23,0.561798,0.569767
400000,0.1,descending,44,22,0.511628,0.527607
400000,0.1,descending,44,23,0.54321,0.503401
400000,0.1,descending,47,23,0.54023,0.52795
400000,0.1,descending,44,23,0.511628,0.513158
400000,0.1,descending,44,22,0.505747,0.515152
400000,0.1,descending,47,23,0.54023,0.490066
400000,0.1,descending,44,23,0.517647,0.503185
400000,0.1,descending,50,25,0.549451,0.50625
400000,0.1,descending,44,22,0.511628,0.509202
400000,0.1,descending,44,23,0.53012,0.536913
400000,0.1,descending,43,23,0.518072,0.560284
400000,0.1,descending,46,24,0.528736,0.5
400000,0.1,descending,48,23,0.545455,0.525316
400000,0.1,descending,45,23,0.523256,0.528302
400000,0.1,descending,45,22,0.542169,0.554795
400000,0.1,descending,49,24,0.556818,0.533333
400000,0.1,descending,46,23,0.547619,0.547945
400000,0.1,descending,47,23,0.552941,0.56
400000,0.1,descending,49,24,0.544444,0.536585
400000,0.1,descending,46,23,0.554217,0.551948
400000,0.1,descending,46,23,0.522727,0.536585
400000,0.1,descending,44,23,0.54321,0.56129
400000,0.1,descending,49,23,0.550562,0.522293
400000,0.1,descending,48,24,0.564706,0.532895
400000,0.1,descending,51,26,0.573034,0.554054
450000,0,random,46,24,0.452381,0.507463
450000,0,random,45,23,0.476744,0.46875
450000,0,random,42,23,0.481481,0.445946
450000,0,random,44,22,0.488372,0.509317
450000,0,random,46,23,0.560976,0.544872
450000,0,random,42,22,0.525,0.534247
450000,0,random,52,24,0.402299,0.433333
450000,0,random,45,22,0.470588,0.475309
450000,0,random,45,22,0.488636,0.480519
450000,0,random,43,22,0.47561,0.474359
450000,0,random,46,24,0.458824,0.4625
450000,0,random,44,22,0.488372,0.49697
450000,0,random,47,22,0.54023,0.550633
450000,0,random,44,22,0.505747,0.518987
450000,0,random,48,22,0.466667,0.478528
450000,0,random,48,22,0.478261,0.478788
450000,0,random,43,22,0.518072,0.528662
450000,0,random,48,23,0.505263,0.503067
450000,0,random,48,23,0.55814,0.525641
450000,0,random,44,22,0.488372,0.487342
450000,0,random,48,23,0.505263,0.5
450000,0,random,45,22,0.5,0.512195
450000,0,random,44,22,0.5,0.511905
450000,0,random,45,22,0.505618,0.49375
450000,0,random,46,22,0.471264,0.496894
450000,0,random,46,22,0.511111,0.497076
450000,0,random,46,22,0.488889,0.512346
450000,0,random,45,23,0.444444,0.421053
450000,0,random,48,24,0.414634,0.405405
450000,0,random,45,22,0.511364,0.511628
450000,0,random,46,23,0.541176,0.55414
450000,0,random,45,22,0.488636,0.5
450000,0,random,53,24,0.552083,0.555556
450000,0,random,45,23,0.476744,0.467532
450000,0,random,44,23,0.536585,0.536424
450000,0,random,52,25,0.434783,0.421384
450000,0,random,47,24,0.433735,0.443038
450000,0,random,46,22,0.477273,0.509554
450000,0,random,45,22,0.457831,0.474684
450000,0,random,44,23,0.488372,0.506329
450000,0,random,44,23,0.488372,0.532468
450000,0,random,46,23,0.528736,0.483871
450000,0,random,45,23,0.517241,0.52071
450000,0,random,46,24,0.554217,0.596026
450000,0,random,44,22,0.536585,0.522581
450000,0,random,45,23,0.488636,0.512987
450000,0,random,44,22,0.505747,0.515152
450000,0,random,48,24,0.533333,0.534884
450000,0,random,46,22,0.439024,0.437908
450000,0,random,48,23,0.521739,0.527607
450000,0.01,random,44,22,0.536585,0.551282
450000,0.01,random,44,22,0.52381,0.528662
450000,0.01,random,46,24,0.394737,0.383562
450000,0.01,random,45,22,0.542169,0.516779
450000,0.01,random,43,22,0.47561,0.474684
450000,0.01,random,50,23,0.390244,0.445255
450000,0.01,random,50,23,0.595238,0.582278
450000,0.01,random,46,22,0.458824,0.433121
450000,0.01,random,44,23,0.482353,0.489933
450000,0.01,random,46,23,0.465116,0.46988
450000,0.01,random,44,22,0.517647,0.533742
450000,0.01,random,46,23,0.488889,0.487013
450000,0.01,random,44,23,0.556962,0.54902
450000,0.01,random,44,22,0.505747,0.506173
450000,0.01,random,46,23,0.452381,0.425806
450000,0.01,random,44,22,0.511628,0.515924
450000,0.01,random,51,24,0.413793,0.41875
450000,0.01,random,43,22,0.505882,0.515337
450000,0.01,random,47,23,0.546512,0.55414
450000,0.01,random,45,23,0.5625,0.576159
450000,0.01,random,46,23,0.471264,0.477987
450000,0.01,random,48,22,0.478261,0.481707
450000,0.01,random,49,22,0.544444,0.533333
450000,0.01,random,48,22,0.539326,0.537037
450000,0.01,random,48,23,0.472527,0.459119
450000,0.01,random,44,22,0.511628,0.525974
450000,0.01,random,45,23,0.517241,0.496774
450000,0.01,random,45,23,0.4375,0.433121
450000,0.01,random,45,22,0.476744,0.469512
450000,0.01,random,44,22,0.536585,0.544304
450000,0.01,random,46,22,0.541176,0.544304
450000,0.01,random,49,24,0.556818,0.605263
450000,0.01,random,50,23,0.444444,0.473684
450000,0.01,random,44,22,0.47619,0.468354
450000,0.01,random,45,22,0.529412,0.531646
450000,0.01,random,48,23,0.489362,0.488095
450000,0.01,random,45,23,0.444444,0.43949
450000,0.01,random,48,24,0.421687,0.431655
450000,0.01,random,46,23,0.567901,0.582734
450000,0.01,random,45,23,0.482759,0.49375
450000,0.01,random,49,23,0.532609,0.493902
450000,0.01,random,45,23,0.482759,0.52381
450000,0.01,random,45,23,0.488636,0.490798
450000,0.01,random,47,23,0.552941,0.506849
450000,0.01,random,46,22,0.522727,0.533742
450000,0.01,random,51,24,0.26087,0.278689
450000,0.01,random,44,22,0.52381,0.532051
450000,0.01,random,43,22,0.5,0.506173
450000,0.01,random,41,22,0.5,0.5
450000,0.01,random,45,23,0.5,0.491124
450000,0.1,random,49,24,0.395062,0.394737
450000,0.1,random,45,22,0.464286,0.467532
450000,0.1,random,46,23,0.471264,0.44
450000,0.1,random,45,23,0.464286,0.45098
450000,0.1,random,47,23,0.516484,0.483221
450000,0.1,random,44,23,0.505747,0.540373
450000,0.1,random,46,23,0.378378,0.357143
450000,0.1,random,43,23,0.488095,0.486842
450000,0.1,random,45,23,0.542169,0.547771
450000,0.1,random,47,23,0.5875,0.591241
450000,0.1,random,47,24,0.54023,0.546099
450000,0.1,random,45,22,0.476744,0.48125
450000,0.1,random,49,23,0.443182,0.403727
450000,0.1,random,48,24,0.414634,0.434211
450000,0.1,random,44,23,0.536585,0.557692
450000,0.1,random,54,23,0.54,0.488372
450000,0.1,random,49,23,0.478723,0.482558
450000,0.1,random,44,22,0.46988,0.464968
450000,0.1,random,46,22,0.528736,0.54321
450000,0.1,random,43,22,0.505882,0.535948
450000,0.1,random,43,22,0.441558,0.437086
450000,0.1,random,47,24,0.580247,0.557047
450000,0.1,random,44,23,0.54321,0.54717
450000,0.1,random,44,22,0.505747,0.511905
450000,0.1,random,45,23,0.54878,0.54375
450000,0.1,random,45,23,0.494382,0.532051
450000,0.1,random,45,22,0.517241,0.50303
450000,0.1,random,49,24,0.515789,0.473054
450000,0.1,random,44,22,0.53012,0.5
450000,0.1,random,44,22,0.536585,0.535032
450000,0.1,random,47,23,0.559524,0.54717
450000,0.1,random,47,22,0.447059,0.4625
450000,0.1,random,44,22,0.45679,0.464968
450000,0.1,random,47,23,0.405063,0.411765
450000,0.1,random,44,22,0.482353,0.472393
450000,0.1,random,45,23,0.555556,0.544218
450000,0.1,random,49,23,0.449438,0.448485
450000,0.1,random,44,23,0.47619,0.454545
450000,0.1,random,48,24,0.478261,0.496855
450000,0.1,random,47,22,0.494624,0.497041
450000,0.1,random,41,22,0.5,0.512821
450000,0.1,random,46,24,0.445783,0.467532
450000,0.1,random,46,23,0.621622,0.644444
450000,0.1,random,46,22,0.541176,0.532051
450000,0.1,random,45,23,0.523256,0.522876
450000,0.1,random,44,22,0.53012,0.528302
450000,0.1,random,42,22,0.506024,0.519737
450000,0.1,random,49,23,0.550562,0.531646
450000,0.1,random,48,23,0.478261,0.491429
450000,0.1,random,46,24,0.439024,0.451389
450000,0,ascending,50,24,0.657895,0.661765
450000,0,ascending,48,24,0.421687,0.385135
450000,0,ascending,44,23,0.5,0.484277
450000,0,ascending,46,22,0.522727,0.522013
450000,0,ascending,46,23,0.452381,0.425806
450000,0,ascending,47,23,0.559524,0.567901
450000,0,ascending,49,23,0.449438,0.480769
450000,0,ascending,46,23,0.666667,0.702479
450000,0,ascending,44,22,0.47619,0.4625
450000,0,ascending,47,23,0.559524,0.615894
450000,0,ascending,44,22,0.511628,0.511905
450000,0,ascending,47,23,0.447059,0.447368
450000,0,ascending,47,22,0.47191,0.475904
450000,0,ascending,48,23,0.428571,0.458065
450000,0,ascending,47,23,0.45977,0.454545
450000,0,ascending,45,23,0.608108,0.611111
450000,0,ascending,45,22,0.444444,0.443038
450000,0,ascending,44,23,0.505747,0.5
450000,0,ascending,50,23,0.595238,0.584906
450000,0,ascending,45,23,0.523256,0.573529
450000,0,ascending,45,22,0.488636,0.502994
450000,0,ascending,44,22,0.46988,0.490196
450000,0,ascending,47,23,0.522222,0.509202
450000,0,ascending,44,22,0.517647,0.528302
450000,0,ascending,45,23,0.555556,0.506944
450000,0,ascending,45,24,0.703125,0.731092
450000,0,ascending,45,23,0.592105,0.583333
450000,0,ascending,47,22,0.54023,0.549383
450000,0,ascending,44,22,0.505747,0.528302
450000,0,ascending,43,22,0.505882,0.50303
450000,0,ascending,43,22,0.5,0.5
450000,0,ascending,45,22,0.517241,0.52439
450000,0,ascending,47,24,0.373333,0.361702
450000,0,ascending,45,22,0.5625,0.572368
450000,0,ascending,52,23,0.626506,0.594595
450000,0,ascending,50,23,0.367089,0.348148
450000,0,ascending,43,23,0.4625,0.448052
450000,0,ascending,46,23,0.575,0.571429
450000,0,ascending,45,23,0.5625,0.557047
450000,0,ascending,47,23,0.566265,0.548387
450000,0,ascending,47,23,0.566265,0.551282
450000,0,ascending,48,24,0.460674,0.476821
450000,0,ascending,45,22,0.517241,0.527273
450000,0,ascending,44,24,0.666667,0.671875
450000,0,ascending,48,23,0.448276,0.453988
450000,0,ascending,44,22,0.53012,0.544304
450000,0,ascending,46,23,0.560976,0.556291
450000,0,ascending,45,23,0.555556,0.601399
450000,0,ascending,45,22,0.523256,0.496855
450000,0,ascending,45,24,0.43038,0.457746
450000,0.01,ascending,68,27,0.623853,0.63388
450000,0.01,ascending,65,27,0.643564,0.624339
450000,0.01,ascending,61,26,0.580952,0.561856
450000,0.01,ascending,65,28,0.590909,0.569697
450000,0.01,ascending,71,29,0.63964,0.620321
450000,0.01,ascending,68,30,0.60177,0.563218
450000,0.01,ascending,63,27,0.363636,0.384146
450000,0.01,ascending,52,26,0.55914,0.5625
450000,0.01,ascending,79,33,0.580882,0.550725
450000,0.01,ascending,60,27,0.6,0.607362
450000,0.01,ascending,56,27,0.476636,0.497487
450000,0.01,ascending,69,31,0.683168,0.642424
450000,0.01,ascending,64,30,0.228916,0.25
450000,0.01,ascending,63,28,0.470588,0.47449
450000,0.01,ascending,57,28,0.558824,0.545455
450000,0.01,ascending,60,30,0.689655,0.689873
450000,0.01,ascending,57,26,0.606383,0.573964
450000,0.01,ascending,48,23,0.489362,0.477273
450000,0.01,ascending,53,26,0.56383,0.562092
450000,0.01,ascending,62,28,0.386139,0.379679
450000,0.01,ascending,50,24,0.537634,0.584337
450000,0.01,ascending,52,24,0.541667,0.522989
450000,0.01,ascending,61,29,0.39,0.440994
450000,0.01,ascending,56,29,0.434343,0.472393
450000,0.01,ascending,71,29,0.586777,0.558659
450000,0.01,ascending,52,24,0.434783,0.44186
450000,0.01,ascending,56,26,0.565657,0.518293
450000,0.01,ascending,81,34,0.675,0.664921
450000,0.01,ascending,98,38,0.690141,0.612613
450000,0.01,ascending,93,35,0.678832,0.665138
450000,0.01,ascending,57,27,0.59375,0.6
450000,0.01,ascending,71,31,0.682692,0.63125
450000,0.01,ascending,83,34,0.614815,0.526066
450000,0.01,ascending,54,26,0.372093,0.358491
450000,0.01,ascending,59,26,0.551402,0.515924
450000,0.01,ascending,75,30,0.369748,0.418719
450000,0.01,ascending,66,30,0.365385,0.365854
450000,0.01,ascending,57,28,0.542857,0.491803
450000,0.01,ascending,64,28,0.633663,0.619318
450000,0.01,ascending,74,29,0.649123,0.626943
450000,0.01,ascending,57,26,0.457143,0.477528
450000,0.01,ascending,75,30,0.299065,0.35
450000,0.01,ascending,64,29,0.520325,0.531707
450000,0.01,ascending,63,28,0.382353,0.378205
450000,0.01,ascending,51,25,0.474227,0.450292
450000,0.01,ascending,49,25,0.449438,0.434783
450000,0.01,ascending,69,30,0.64486,0.63253
450000,0.01,ascending,54,27,0.72973,0.707692
450000,0.01,ascending,60,27,0.411765,0.444444
450000,0.01,ascending,77,32,0.675439,0.592179
450000,0.1,ascending,52,26,0.611765,0.616438
450000,0.1,ascending,46,24,0.528736,0.562914
450000,0.1,ascending,43,22,0.481928,0.503356
450000,0.1,ascending,46,22,0.528736,0.577922
450000,0.1,ascending,56,24,0.317073,0.34965
450000,0.1,ascending,51,26,0.413793,0.444444
450000,0.1,ascending,45,23,0.488636,0.490683
450000,0.1,ascending,47,23,0.505376,0.4875
450000,0.1,ascending,50,24,0.574713,0.554839
450000,0.1,ascending,44,23,0.494253,0.503067
450000,0.1,ascending,54,27,0.6,0.578313
450000,0.1,ascending,52,23,0.590909,0.588957
450000,0.1,ascending,48,24,0.564706,0.521429
450000,0.1,ascending,46,23,0.386667,0.383562
450000,0.1,ascending,47,24,0.45977,0.421429
450000,0.1,ascending,48,23,0.435294,0.428571
450000,0.1,ascending,45,22,0.482759,0.460606
450000,0.1,ascending,47,23,0.483516,0.484277
450000,0.1,ascending,49,24,0.521277,0.515337
450000,0.1,ascending,49,23,0.550562,0.55
450000,0.1,ascending,49,23,0.563218,0.534161
450000,0.1,ascending,46,24,0.432099,0.485507
450000,0.1,ascending,46,24,0.605263,0.59589
450000,0.1,ascending,46,24,0.471264,0.549296
450000,0.1,ascending,50,26,0.555556,0.51049
450000,0.1,ascending,52,24,0.446809,0.455782
450000,0.1,ascending,52,25,0.365854,0.315789
450000,0.1,ascending,56,26,0.643678,0.616883
450000,0.1,ascending,56,28,0.397849,0.423841
450000,0.1,ascending,44,23,0.52381,0.56129
450000,0.1,ascending,45,23,0.555556,0.581081
450000,0.1,ascending,50,25,0.714286,0.756098
450000,0.1,ascending,47,24,0.38961,0.408451
450000,0.1,ascending,51,25,0.573034,0.566038
450000,0.1,ascending,46,24,0.488889,0.462069
450000,0.1,ascending,49,23,0.532609,0.497006
450000,0.1,ascending,43,22,0.5,0.5
450000,0.1,ascending,50,23,0.484536,0.505747
450000,0.1,ascending,50,25,0.39759,0.350365
450000,0.1,ascending,47,24,0.566265,0.542484
450000,0.1,ascending,52,24,0.44086,0.477124
450000,0.1,ascending,51,25,0.621951,0.591837
450000,0.1,ascending,51,26,0.614458,0.572464
450000,0.1,ascending,45,22,0.482759,0.487654
450000,0.1,ascending,44,23,0.505747,0.50625
450000,0.1,ascending,47,24,0.52809,0.529801
450000,0.1,ascending,50,23,0.382716,0.385621
450000,0.1,ascending,47,23,0.494624,0.438356
